id,key,value,type 
2415620643,amenity,toilets,regular
2415620643,en,Kam Tin Market Public Toilet,name
2415620643,zh,錦田街市公廁,name
2415620643,operator,FEHD,regular
2415620643,disposal,flush,toilets
2416112111,name,清河邨 Ching Ho Estate,regular
2416112111,amenity,bus_station,regular
2416112111,en,Ching Ho Estate,name
2416112111,zh,清河邨,name
2416112111,alt_name,清河邨總站 Ching Ho Estate Bus Terminus,regular
2416112111,en,Ching Ho Estate Bus Terminus,alt_name
2416112111,zh,清河邨總站,alt_name
2416112114,name,PARKnSHOP,regular
2416112114,shop,supermarket,regular
2416112170,highway,traffic_signals,regular
2416112170,crossing,island,regular
2416574020,power,tower,regular
2416598494,barrier,gate,regular
2417264423,name,Gate 78,regular
2417264423,barrier,gate,regular
2418969266,ref,YL-125,regular
2418969266,name,東頭村公廁 Tung Tau Tsuen Public Toilet,regular
2418969266,amenity,toilets,regular
2418969266,en,Tung Tau Tsuen Public Toilet,name
2418969266,zh,東頭村公廁,name
2418969266,operator,FEHD,regular
2418969266,disposal,flush,toilets
2420560426,barrier,gate,regular
2420566355,barrier,gate,regular
2423998337,highway,traffic_signals,regular
2424053075,ref,N-122,regular
2424053075,name,打鼓嶺坪輋村(1)公廁 Ta Kwu Ling Ping Che Tsuen (1) Public Toilet,regular
2424053075,amenity,toilets,regular
2424053075,en,Ta Kwu Ling Ping Che Tsuen (1) Public Toilet,name
2424053075,zh,打鼓嶺坪輋村(1)公廁,name
2424053075,operator,FEHD,regular
2424053075,disposal,flush,toilets
2424053309,highway,crossing,regular
2424053309,crossing,traffic_signals,regular
2424053312,highway,crossing,regular
2424053312,crossing,traffic_signals,regular
2424053316,highway,crossing,regular
2424053316,crossing,traffic_signals,regular
2424053334,highway,crossing,regular
2424053334,crossing_ref,zebra,regular
2424053351,highway,crossing,regular
2424053351,crossing,traffic_signals,regular
2424053352,crossing,traffic_signals,regular
2424053352,highway,crossing,regular
2424053357,highway,crossing,regular
2424053357,crossing_ref,zebra,regular
2424053384,barrier,gate,regular
2424053389,highway,crossing,regular
2424053389,crossing,island,regular
2425437206,type,Camphor tree,regular
2425437206,natural,tree,regular
2425437206,botanical,Cinnamomum camphora　,name
2426209267,name,鳳崗山 Fung Kong Shan,regular
2426209267,en,Fung Kong Shan,name
2426209267,zh,鳳崗山,name
2426209267,natural,peak,regular
2426209268,ele,143,regular
2426209268,name,蛇嶺 She Leng,regular
2426209268,en,She Leng,name
2426209268,zh,蛇嶺,name
2426209268,natural,peak,regular
2426209269,ele,134,regular
2426209269,name,鐵坑山 Tit Hang Shan,regular
2426209269,en,Tit Hang Shan,name
2426209269,zh,鐵坑山,name
2426209269,natural,peak,regular
2426456954,name,Helen's,regular
2426456954,amenity,bar,regular
2426456958,barrier,lift_gate,regular
2426456962,barrier,lift_gate,regular
2426845634,fee,no,regular
2426845634,ref,TP-41,regular
2426845634,name,南華莆公廁 Nam Wa Po Public Toilet,regular
2426845634,access,yes,regular
2426845634,amenity,toilets,regular
2426845634,en,Nam Wa Po Public Toilet,name
2426845634,zh,南華莆公廁,name
2426845634,operator,FEHD,regular
2426845634,disposal,flush,toilets
2426845908,name,李屋 Lei Uk,regular
2426845908,place,hamlet,regular
2426845908,en,Lei Uk,name
2426845908,zh,李屋,name
2426845962,fee,no,regular
2426845962,ref,N-58,regular
2426845962,name,軍地（北）公廁 Kwan Tei (North) Public Toilet,regular
2426845962,access,yes,regular
2426845962,amenity,toilets,regular
2426845962,en,Kwan Tei (North) Public Toilet,name
2426845962,zh,軍地（北）公廁,name
2426845962,operator,FEHD,regular
2426845962,disposal,flush,toilets
2426845966,fee,no,regular
2426845966,ref,N-31,regular
2426845966,name,丙崗村公廁 Ping Kong Tsuen Public Toilet,regular
2426845966,access,yes,regular
2426845966,amenity,toilets,regular
2426845966,en,Ping Kong Tsuen Public Toilet,name
2426845966,zh,丙崗村公廁,name
2426845966,operator,FEHD,regular
2426845966,disposal,flush,toilets
2426845968,fee,no,regular
2426845968,ref,N-41,regular
2426845968,name,唐公嶺公廁 Tong Kung Ling Public Toilet,regular
2426845968,access,yes,regular
2426845968,amenity,toilets,regular
2426845968,en,Tong Kung Ling Public Toilet,name
2426845968,zh,唐公嶺公廁,name
2426845968,operator,FEHD,regular
2426845968,disposal,flush,toilets
2426845979,fee,no,regular
2426845979,ref,N-1,regular
2426845979,name,長瀝村公廁 Cheung Lek Tsuen Public Toilet,regular
2426845979,access,yes,regular
2426845979,amenity,toilets,regular
2426845979,en,Cheung Lek Tsuen Public Toilet,name
2426845979,zh,長瀝村公廁,name
2426845979,operator,FEHD,regular
2426845979,disposal,flush,toilets
2426845990,fee,no,regular
2426845990,ref,N-76,regular
2426845990,name,丹竹坑公廁 Tan Chuk Hang Public Toilet,regular
2426845990,access,yes,regular
2426845990,amenity,toilets,regular
2426845990,en,Tan Chuk Hang Public Toilet,name
2426845990,zh,丹竹坑公廁,name
2426845990,operator,FEHD,regular
2426845990,disposal,flush,toilets
2426846043,fee,no,regular
2426846043,ref,N-42,regular
2426846043,name,蕉徑老圍公廁 Tsiu Keng Lo Wai Public Toilet,regular
2426846043,access,yes,regular
2426846043,amenity,toilets,regular
2426846043,en,Tsiu Keng Lo Wai Public Toilet,name
2426846043,zh,蕉徑老圍公廁,name
2426846043,operator,FEHD,regular
2426846043,disposal,flush,toilets
2426846063,aeroway,helipad,regular
2426846067,fee,no,regular
2426846067,ref,N-84,regular
2426846067,name,鴨洲公廁 Ap Chau Public Toilet,regular
2426846067,access,yes,regular
2426846067,amenity,toilets,regular
2426846067,en,Ap Chau Public Toilet,name
2426846067,zh,鴨洲公廁,name
2426846067,operator,FEHD,regular
2426846067,disposal,flush,toilets
2426846076,fee,no,regular
2426846076,ref,N-72,regular
2426846076,name,新屋村公廁 San Uk Tsuen Public Toilet,regular
2426846076,access,yes,regular
2426846076,amenity,toilets,regular
2426846076,en,San Uk Tsuen Public Toilet,name
2426846076,zh,新屋村公廁,name
2426846076,operator,FEHD,regular
2426846076,disposal,flush,toilets
2426846131,fee,no,regular
2426846131,ref,N-62,regular
2426846131,name,嶺皮村公廁 Leng Pei Tsuen Public Toilet,regular
2426846131,access,yes,regular
2426846131,amenity,toilets,regular
2426846131,en,Leng Pei Tsuen Public Toilet,name
2426846131,zh,嶺皮村公廁,name
2426846131,operator,FEHD,regular
2426846131,disposal,flush,toilets
2426846250,fee,no,regular
2426846250,ref,YL-40,regular
2426846250,name,山貝村公廁 Shan Pui Tsuen Public Toilet,regular
2426846250,access,yes,regular
2426846250,amenity,toilets,regular
2426846250,en,Shan Pui Tsuen Public Toilet,name
2426846250,zh,山貝村公廁,name
2426846250,operator,FEHD,regular
2426846250,disposal,flush,toilets
2426846276,name,Hong Kong Frontier Closed Area 2016 node 24 of 85,regular
2426846282,name,Hong Kong Frontier Closed Area 2016 node 25 of 85,regular
2426846283,name,Hong Kong Frontier Closed Area 2016 node 23 of 85,regular
2426846290,name,Hong Kong Frontier Closed Area 2016 node 26 of 85,regular
2426846298,name,Hong Kong Frontier Closed Area 2016 node 22 of 85,regular
2426846309,name,Hong Kong Frontier Closed Area 2016 node 21 of 85,regular
2426846319,name,Hong Kong Frontier Closed Area 2016 node 20 of 85,regular
2426846325,name,Hong Kong Frontier Closed Area 2016 node 27 of 85,regular
2426846334,name,Hong Kong Frontier Closed Area 2016 node 19 of 85,regular
2426846344,name,Hong Kong Frontier Closed Area 2016 node 18 of 85,regular
2426846352,name,Hong Kong Frontier Closed Area 2016 node 28 of 85,regular
2426846362,name,Hong Kong Frontier Closed Area 2016 node 29 of 85,regular
2426846364,name,Hong Kong Frontier Closed Area 2016 node 30 of 85,regular
2426846368,name,Hong Kong Frontier Closed Area 2016 node 31 of 85,regular
2426846375,name,Hong Kong Frontier Closed Area 2016 node 32 of 85,regular
2426846399,name,Hong Kong Frontier Closed Area 2016 node 15 of 85,regular
2426846401,name,Hong Kong Frontier Closed Area 2016 node 13 of 85,regular
2426846405,name,Hong Kong Frontier Closed Area 2016 node 14 of 85,regular
2426846431,barrier,gate,regular
2426846431,bicycle,yes,regular
2426846431,foot,yes,regular
2426846478,name,no entry,regular
2426846478,access,no,regular
2426846478,barrier,gate,regular
2427777921,name,沙嶺 Sandy Ridge,regular
2427777921,en,Sandy Ridge,name
2427777921,zh,沙嶺,name
2427777921,natural,peak,regular
2427811365,name,亞公灣 Ah Kung Wan,regular
2427811365,en,Ah Kung Wan,name
2427811365,zh,亞公灣,name
2427811365,natural,bay,regular
2427811366,name,亞公咀 Ah Kung Tsui,regular
2427811366,place,locality,regular
2427811366,en,Ah Kung Tsui,name
2427811366,zh,亞公咀,name
2427811367,name,亞公坳 Ah Kung Au,regular
2427811367,,,name
2427811367,place,locality,regular
2427811367,en,Ah Kung Au,name
2427811367,zh,亞公坳,name
2427811368,name,坳背嶺 Au Pui Leng,regular
2427811368,en,Au Pui Leng,name
2427811368,zh,坳背嶺,name
2427811368,natural,peak,regular
2427811369,name,榕樹凹 Yung Shue Au,regular
2427811369,place,hamlet,regular
2427811369,en,Yung Shue Au,name
2427811369,zh,榕樹凹,name
2427811370,name,榕樹凹灣 Yung Shue Au Wan,regular
2427811370,en,Yung Shue Au Wan,name
2427811370,zh,榕樹凹灣,name
2427811370,natural,bay,regular
2427811371,name,企山咀 Kei Shan Tsui,regular
2427811371,place,locality,regular
2427811371,en,Kei Shan Tsui,name
2427811371,zh,企山咀,name
2427811372,name,芝麻籠 Chi Ma Lung,regular
2427811372,place,locality,regular
2427811372,en,Chi Ma Lung,name
2427811372,zh,芝麻籠,name
2427825203,name,三角咀 Sam Kok Tsui,regular
2427825203,,,name
2427825203,place,locality,regular
2427825203,en,Sam Kok Tsui,name
2427825203,zh,三角咀,name
2427825204,name,大深涌 Tai Sham Chung,regular
2427825204,en,Tai Sham Chung,name
2427825204,zh,大深涌,name
2427825204,natural,bay,regular
2427825205,name,長排頭 Cheung Pai Tau,regular
2427825205,place,locality,regular
2427825205,en,Cheung Pai Tau,name
2427825205,zh,長排頭,name
2427825206,name,新舅埔角 San Kau Po Kok,regular
2427825206,place,locality,regular
2427825206,en,San Kau Po Kok,name
2427825206,zh,新舅埔角,name
2427834512,name,水站咀 Shui Cham Tsui,regular
2427834512,place,locality,regular
2427834512,en,Shui Cham Tsui,name
2427834512,zh,水站咀,name
2427834513,name,長石咀 Cheung Shek Tsui,regular
2427834513,place,locality,regular
2427834513,en,Cheung Shek Tsui,name
2427834513,zh,長石咀,name
2427834514,name,上角咀 Sheung Kok Tsui,regular
2427834514,place,locality,regular
2427834514,en,Sheung Kok Tsui,name
2427834514,zh,上角咀,name
2427839676,name,鎖羅盆 So Lo Pun,regular
2427839676,place,hamlet,regular
2427839676,en,So Lo Pun,name
2427839676,zh,鎖羅盆,name
2427839676,yue,鎖羅盆,name
2427843074,name,白角灣 Pak Kok Wan,regular
2427843074,en,Pak Kok Wan,name
2427843074,zh,白角灣,name
2427843074,natural,bay,regular
2427858875,name,九蘆頭 Kau Lo Tau,regular
2427858875,en,Kau Lo Tau,name
2427858875,zh,九蘆頭,name
2427858875,natural,peak,regular
2427858876,name,狗麻石 Kau Ma Shek,regular
2427858876,place,locality,regular
2427858876,en,Kau Ma Shek,name
2427858876,zh,狗麻石,name
2427858877,name,山塢 Shek O,regular
2427858877,place,locality,regular
2427858877,en,Shek O,name
2427858877,zh,山塢,name
2427858878,ele,224m,regular
2427858878,name,攀背頂 Pan Pui Teng,regular
2427858878,en,Pan Pui Teng,name
2427858878,zh,攀背頂,name
2427858878,natural,peak,regular
2427858879,ele,245m,regular
2427858879,name,石芽頭 Shek Nga Tau,regular
2427858879,en,Shek Nga Tau,name
2427858879,zh,石芽頭,name
2427858879,natural,peak,regular
2428194227,name,深圳书城南山城,regular
2428194227,shop,books,regular
2428764546,name,大灣 Tai Wan,regular
2428764546,place,hamlet,regular
2428764546,en,Tai Wan,name
2428764546,zh,大灣,name
2428764546,yue,大灣,name
2428764547,name,南涌楊屋 Nam Chung Yeung Uk,regular
2428764547,place,hamlet,regular
2428764547,en,Nam Chung Yeung Uk,name
2428764547,zh,南涌楊屋,name
2428764547,yue,南涌楊屋,name
2428764548,name,南涌李屋 Nam Chung Lei Uk,regular
2428764548,place,hamlet,regular
2428764548,en,Nam Chung Lei Uk,name
2428764548,zh,南涌李屋,name
2428764548,yue,南涌李屋,name
2428764549,name,南涌張屋 Nam Chung Cheung Uk,regular
2428764549,place,hamlet,regular
2428764549,en,Nam Chung Cheung Uk,name
2428764549,zh,南涌張屋,name
2428764549,yue,南涌張屋,name
2428764551,name,鹿頸林屋 Luk Keng Lam Uk,regular
2428764551,place,hamlet,regular
2428764551,en,Luk Keng Lam Uk,name
2428764551,zh,鹿頸林屋,name
2428764551,yue,鹿頸林屋,name
2428764552,name,南涌羅屋 Nam Chung Lo Uk,regular
2428764552,place,hamlet,regular
2428764552,en,Nam Chung Lo Uk,name
2428764552,zh,南涌羅屋,name
2428764552,yue,南涌羅屋,name
2428766926,name,海背嶺 Hoi Pui Leng,regular
2428766926,place,hamlet,regular
2428766926,en,Hoi Pui Leng,name
2428766926,zh,海背嶺,name
2428766927,name,膊頭下 Pok Tau Ha,regular
2428766927,place,hamlet,regular
2428766927,en,Pok Tau Ha,name
2428766927,zh,膊頭下,name
2428766928,name,鹽灶下 Yim Tso Ha,regular
2428766928,place,hamlet,regular
2428766928,en,Yim Tso Ha,name
2428766928,zh,鹽灶下,name
2428766929,name,白鶴林 Pak Hok Lam,regular
2428766929,place,locality,regular
2428766929,en,Pak Hok Lam,name
2428766929,zh,白鶴林,name
2428766930,name,烏石角 Wu Shek Kok,regular
2428766930,place,hamlet,regular
2428766930,en,Wu Shek Kok,name
2428766930,zh,烏石角,name
2428766931,name,石涌凹 Shek Chung Au,regular
2428766931,place,hamlet,regular
2428766931,en,Shek Chung Au,name
2428766931,zh,石涌凹,name
2428771035,name,鹿頸陳屋 Luk Keng Chan Uk,regular
2428771035,place,hamlet,regular
2428771035,en,Luk Keng Chan Uk,name
2428771035,zh,鹿頸陳屋,name
2428771035,yue,鹿頸陳屋,name
2428771036,name,鹿頸黃屋 Luk Keng Wong Uk,regular
2428771036,place,hamlet,regular
2428771036,en,Luk Keng Wong Uk,name
2428771036,zh,鹿頸黃屋,name
2428771048,name,雞谷樹下 Kai Kuk Shue Ha,regular
2428771048,place,hamlet,regular
2428771048,en,Kai Kuk Shue Ha,name
2428771048,zh,雞谷樹下,name
2428771048,yue,雞谷樹下,name
2428771049,name,鳳坑 Fung Hang,regular
2428771049,place,hamlet,regular
2428771049,en,Fung Hang,name
2428771049,zh,鳳坑,name
2428771050,name,大環 Tai Wan,regular
2428771050,en,Tai Wan,name
2428771050,zh,大環,name
2428771050,natural,bay,regular
2428771051,name,谷埔 Kuk Po,regular
2428771051,place,suburb,regular
2428771051,en,Kuk Po,name
2428771051,zh,谷埔,name
2428821773,bus,yes,regular
2428821773,name,大埔寶鄉橋 Po Heung Bridge Tai Po,regular
2428821773,highway,bus_stop,regular
2428821773,en,Po Heung Bridge Tai Po,name
2428821773,zh,大埔寶鄉橋,name
2428821773,kmb,PO02-N-1075-0,ref
2428821773,shelter,yes,regular
2428821773,hkbus,寶鄉橋,ref
2428821773,zh-yue,大埔寶鄉橋,name
2428821773,public_transport,platform,regular
2428821774,bus,yes,regular
2428821774,name,大埔寶鄉橋 Po Heung Bridge Tai Po,regular
2428821774,highway,bus_stop,regular
2428821774,en,Po Heung Bridge Tai Po,name
2428821774,zh,大埔寶鄉橋,name
2428821774,kmb,PO02-N-1085-2,ref
2428821774,operator,龍運巴士 Long Win Bus,regular
2428821774,hkbus,寶鄉橋,ref
2428821774,zh-yue,大埔寶鄉橋,name
2428821774,public_transport,platform,regular
2428821775,bus,yes,regular
2428821775,name,大埔寶鄉橋 Po Heung Bridge Tai Po,regular
2428821775,highway,bus_stop,regular
2428821775,en,Po Heung Bridge Tai Po,name
2428821775,zh,大埔寶鄉橋,name
2428821775,kmb,PO02-N-1100-0,ref
2428821775,shelter,yes,regular
2428821775,hkbus,寶鄉橋,ref
2428821775,zh-yue,大埔寶鄉橋,name
2428821775,public_transport,platform,regular
2428821776,bus,yes,regular
2428821776,name,大埔寶鄉橋 Po Heung Bridge Tai Po,regular
2428821776,highway,bus_stop,regular
2428821776,en,Po Heung Bridge Tai Po,name
2428821776,zh,大埔寶鄉橋,name
2428821776,kmb,PO02-N-1150-0,ref
2428821776,shelter,yes,regular
2428821776,hkbus,寶鄉橋,ref
2428821776,zh-yue,大埔寶鄉橋,name
2428821776,public_transport,platform,regular
2428821777,bus,yes,regular
2428821777,name,大埔寶鄉橋 Po Heung Bridge Tai Po,regular
2428821777,highway,bus_stop,regular
2428821777,en,Po Heung Bridge Tai Po,name
2428821777,zh,大埔寶鄉橋,name
2428821777,kmb,PO02-N-1200-0,ref
2428821777,shelter,yes,regular
2428821777,hkbus,寶鄉橋,ref
2428821777,zh-yue,大埔寶鄉橋,name
2428821777,public_transport,platform,regular
2428968565,barrier,gate,regular
2428968567,amenity,bank,regular
2428968567,name,平安银行,regular
2428968567,en,Ping An Bank,name
2428968567,zh,平安银行,name
2428968567,operator,平安银行 Ping An Bank,regular
2428968569,amenity,atm,regular
2428968569,operator,平安银行 Ping An Bank,regular
2428968570,barrier,gate,regular
2428973920,amenity,atm,regular
2428973920,operator,中国建设银行 China Construction Bank,regular
2428973924,amenity,atm,regular
2428973924,name,中国银行,regular
2428973924,en,Bank of China,name
2428973924,zh,中国银行,name
2428973924,operator,中国银行,regular
2428981692,shop,convenience,regular
2428981694,shop,bicycle,regular
2428981695,shop,supermarket,regular
2428981697,shop,convenience,regular
2428981698,amenity,cafe,regular
2428981699,shop,supermarket,regular
2428981701,shop,bakery,regular
2429042014,name,C,regular
2429042014,railway,subway_entrance,regular
2429042015,name,B,regular
2429042015,railway,subway_entrance,regular
2429042017,name,D,regular
2429042017,railway,subway_entrance,regular
2429042018,name,A,regular
2429042018,railway,subway_entrance,regular
2431803359,amenity,bank,regular
2431803359,name,东亚银行,regular
2431803359,en,BEA,name
2431803359,zh,东亚银行,name
2431803359,operator,东亚银行 Bank of East Asia,regular
2431803380,amenity,bank,regular
2431803380,name,中信银行,regular
2431803380,en,CITIC,name
2431803380,zh,中信银行,name
2431803380,operator,中信银行 CITIC Bank,regular
2431806896,railway,subway_entrance,regular
2431806898,railway,subway_entrance,regular
2431806905,name,家乐福,regular
2431806905,shop,supermarket,regular
2431806905,en,Carrefour,name
2431806905,zh,家乐福,name
2431806905,operator,家乐福,regular
2431806914,railway,subway_entrance,regular
2431806916,railway,subway_entrance,regular
2432366613,amenity,fast_food,regular
2432366613,name,肯德基,regular
2432366613,en,KFC,name
2432366613,zh,肯德基,name
2433356706,barrier,lift_gate,regular
2433356707,barrier,lift_gate,regular
2433356718,amenity,cafe,regular
2433356718,internet_access,wlan,regular
2433356718,name,星巴克,regular
2433356718,en,Starbucks,name
2433356725,barrier,lift_gate,regular
2433810205,amenity,shelter,regular
2434235687,highway,crossing,regular
2434235687,crossing,island,regular
2434235807,highway,crossing,regular
2434235807,crossing,island,regular
2434235848,foot,no,regular
2434235848,barrier,gate,regular
2434235848,bicycle,no,regular
2434259337,name,御豪山莊 Park Royale,regular
2434259337,highway,bus_stop,regular
2434259337,en,Park Royale,name
2434259337,zh,御豪山莊,name
2434259337,operator,香港鐵路有限公司 MTR Corporation,regular
2434259337,hkbus,御豪山莊,ref
2434259337,public_transport,platform,regular
2434259338,name,御豪山莊 Park Royale,regular
2434259338,highway,bus_stop,regular
2434259338,en,Park Royale,name
2434259338,zh,御豪山莊,name
2434259338,kmb,TO08-S-1000-0,ref
2434259338,shelter,yes,regular
2434259338,operator,九巴 KMB,regular
2434259338,hkbus,御豪山莊,ref
2434259338,public_transport,platform,regular
2434259339,name,藝典居 Villa Art Deco,regular
2434259339,highway,bus_stop,regular
2434259339,en,Villa Art Deco,name
2434259339,zh,藝典居,name
2434259339,kmb,TO09-E-1000-0,ref
2434259339,shelter,yes,regular
2434259339,operator,九巴 KMB,regular
2434259339,hkbus,藝典居,ref
2434259339,public_transport,platform,regular
2434259340,name,藝典居 Villa Art Deco,regular
2434259340,highway,bus_stop,regular
2434259340,en,Villa Art Deco,name
2434259340,zh,藝典居,name
2434259340,operator,香港鐵路有限公司 MTR Corporation,regular
2434259340,hkbus,藝典居,ref
2434259340,public_transport,platform,regular
2434259341,highway,crossing,regular
2434259341,crossing,island,regular
2434259342,highway,crossing,regular
2434259342,crossing,island,regular
2434259343,highway,crossing,regular
2434259343,crossing,traffic_signals,regular
2434259344,highway,crossing,regular
2434259344,crossing,traffic_signals,regular
2434259345,highway,crossing,regular
2434259345,crossing,island,regular
2434291666,name,朗庭園 Villa by the Park,regular
2434291666,highway,bus_stop,regular
2434291666,en,Villa by the Park,name
2434291666,zh,朗庭園,name
2434291666,kmb,CA07-N-5075-0,ref
2434291666,operator,九巴 KMB,regular
2434291666,hkbus,朗庭園,ref
2434291666,public_transport,platform,regular
2434291667,name,朗庭園 Villa by the Park,regular
2434291667,highway,bus_stop,regular
2434291667,en,Villa by the Park,name
2434291667,zh,朗庭園,name
2434291667,operator,新大嶼山巴士 New Lantao Bus,regular
2434291667,hkbus,朗庭園,ref
2434291667,public_transport,platform,regular
2435324740,name,南头古城东门,regular
2435324740,historic,yes,regular
2435335624,ref,A,regular
2435335624,name,屏廈路 (南) Ping Ha Road (South),regular
2435335624,en,Ping Ha Road (South),name
2435335624,zh,屏廈路 (南),name
2435335624,railway,subway_entrance,regular
2435335624,wheelchair,yes,regular
2435335625,ref,B,regular
2435335625,name,天盛苑 Tin Shing Court,regular
2435335625,en,Tin Shing Court,name
2435335625,zh,天盛苑,name
2435335625,railway,subway_entrance,regular
2435335625,wheelchair,yes,regular
2435335626,ref,C,regular
2435335626,name,天耀邨 Tin Yiu Estate,regular
2435335626,en,Tin Yiu Estate,name
2435335626,zh,天耀邨,name
2435335626,railway,subway_entrance,regular
2435335626,wheelchair,yes,regular
2435335627,ref,D,regular
2435335627,name,天祐苑 Tin Yau Court,regular
2435335627,en,Tin Yau Court,name
2435335627,zh,天祐苑,name
2435335627,railway,subway_entrance,regular
2435335627,wheelchair,yes,regular
2435335628,ref,E1,regular
2435335628,name,輕鐵天水圍站 Light Rail Tin Shui Wai Stop,regular
2435335628,en,Light Rail Tin Shui Wai Stop,name
2435335628,zh,輕鐵天水圍站,name
2435335628,railway,subway_entrance,regular
2435335628,wheelchair,no,regular
2435335629,ref,E2,regular
2435335629,name,輕鐵天水圍站 Light Rail Tin Shui Wai Stop,regular
2435335629,en,Light Rail Tin Shui Wai Stop,name
2435335629,zh,輕鐵天水圍站,name
2435335629,railway,subway_entrance,regular
2435335629,wheelchair,no,regular
2435335630,ref,E3,regular
2435335630,name,聚星樓 Tsui Sing Lau,regular
2435335630,en,Tsui Sing Lau,name
2435335630,zh,聚星樓,name
2435335630,railway,subway_entrance,regular
2435335630,wheelchair,no,regular
2436054859,ref,B1,regular
2436054859,name,朗屏邨 Long Ping Estate,regular
2436054859,en,Long Ping Estate,name
2436054859,zh,朗屏邨,name
2436054859,railway,subway_entrance,regular
2436054859,wheelchair,no,regular
2436054864,ref,B2,regular
2436054864,name,朗屏邨 Long Ping Estate,regular
2436054864,en,Long Ping Estate,name
2436054864,zh,朗屏邨,name
2436054864,railway,subway_entrance,regular
2436054864,wheelchair,yes,regular
2436054870,ref,C,regular
2436054870,name,寶樂坊 Po Lok Square,regular
2436054870,en,Po Lok Square,name
2436054870,zh,寶樂坊,name
2436054870,railway,subway_entrance,regular
2436054870,wheelchair,no,regular
2436054877,ref,D,regular
2436054877,name,保輝徑 Po Fai Path,regular
2436054877,en,Po Fai Path,name
2436054877,zh,保輝徑,name
2436054877,railway,subway_entrance,regular
2436054877,wheelchair,no,regular
2436054883,ref,E,regular
2436054883,name,大橋村 Tai Kiu Tsuen,regular
2436054883,en,Tai Kiu Tsuen,name
2436054883,zh,大橋村,name
2436054883,railway,subway_entrance,regular
2436054883,wheelchair,no,regular
2436054889,ref,F,regular
2436054889,name,東頭工業區 Tung Tau Industrial Area,regular
2436054889,en,Tung Tau Industrial Area,name
2436054889,zh,東頭工業區,name
2436054889,railway,subway_entrance,regular
2436054889,wheelchair,yes,regular
2436311511,ref,A,regular
2436311511,name,朗日路 Long Yat Road,regular
2436311511,en,Long Yat Road,name
2436311511,zh,朗日路,name
2436311511,railway,subway_entrance,regular
2436311511,wheelchair,no,regular
2436311514,ref,B,regular
2436311514,name,元朗舊墟 Yuen Long Kau Hui,regular
2436311514,en,Yuen Long Kau Hui,name
2436311514,zh,元朗舊墟,name
2436311514,railway,subway_entrance,regular
2436311514,wheelchair,no,regular
2436311517,ref,E,regular
2436311517,name,輕鐵元朗站 Light Rail Yuen Long Stop,regular
2436311517,en,Light Rail Yuen Long Stop,name
2436311517,zh,輕鐵元朗站,name
2436311517,railway,subway_entrance,regular
2436311517,wheelchair,yes,regular
2436311520,ref,F,regular
2436311520,name,新元朗中心 Sun Yuen Long Centre,regular
2436311520,en,Sun Yuen Long Centre,name
2436311520,zh,新元朗中心,name
2436311520,railway,subway_entrance,regular
2436311520,wheelchair,yes,regular
2436311522,ref,G1,regular
2436311522,name,輕鐵元朗站 Light Rail Yuen Long Stop,regular
2436311522,en,Light Rail Yuen Long Stop,name
2436311522,zh,輕鐵元朗站,name
2436311522,railway,subway_entrance,regular
2436311522,wheelchair,no,regular
2436311525,ref,G2,regular
2436311525,name,輕鐵元朗站 Light Rail Yuen Long Stop,regular
2436311525,en,Light Rail Yuen Long Stop,name
2436311525,zh,輕鐵元朗站,name
2436311525,railway,subway_entrance,regular
2436311525,wheelchair,yes,regular
2436311528,ref,H,regular
2436311528,name,博愛醫院 Pok Oi Hospital,regular
2436311528,en,Pok Oi Hospital,name
2436311528,zh,博愛醫院,name
2436311528,railway,subway_entrance,regular
2436311528,wheelchair,no,regular
2436311531,ref,J,regular
2436311531,name,英龍圍 Ying Lung Wai,regular
2436311531,en,Ying Lung Wai,name
2436311531,zh,英龍圍,name
2436311531,railway,subway_entrance,regular
2436311531,wheelchair,no,regular
2441531440,barrier,gate,regular
2442543477,name,稔灣 Nim Wan,regular
2442543477,place,locality,regular
2442543477,en,Nim Wan,name
2442543477,zh,稔灣,name
2442554514,name,昂塘 Ngong Tong,regular
2442554514,place,locality,regular
2442554514,en,Ngong Tong,name
2442554514,zh,昂塘,name
2442554515,name,銅鑼坑 Tung Lo Hang,regular
2442554515,place,locality,regular
2442554515,en,Tung Lo Hang,name
2442554515,zh,銅鑼坑,name
2442554516,name,東風坳 Tung Fung Au,regular
2442554516,place,locality,regular
2442554516,en,Tung Fung Au,name
2442554516,zh,東風坳,name
2442554517,name,缸窰 Kong Yiu,regular
2442554517,place,locality,regular
2442554517,en,Kong Yiu,name
2442554517,zh,缸窰,name
2442557831,name,石寨下 Shek Tsai Ha,regular
2442557831,place,locality,regular
2442557831,en,Shek Tsai Ha,name
2442557831,zh,石寨下,name
2442557832,name,水牛槽 Shui Ngau Tso,regular
2442557832,place,locality,regular
2442557832,en,Shui Ngau Tso,name
2442557832,zh,水牛槽,name
2444316796,name,赛格电子市场,regular
2444316796,shop,electronics,regular
2444400008,ele,297,regular
2444400008,name,禾徑山 Wo Keng Shan,regular
2444400008,en,Wo Keng Shan,name
2444400008,zh,禾徑山,name
2444400008,natural,peak,regular
2447367378,name,大沙落 Ta Sha Lok,regular
2447367378,place,locality,regular
2447367378,en,Ta Sha Lok,name
2447367378,zh,大沙落,name
2447367379,name,蠔殼圍 Hoo Hok Wai,regular
2447367379,place,locality,regular
2447367379,en,Hoo Hok Wai,name
2447367379,zh,蠔殼圍,name
